ln_precio_m2,precio_m2,precio,area_total_m2,ln_area_total_m2,area_constr_m2,ratio_construccion,dormitorios,banios,nro_pisos,cocheras,antiguedad,estado_inmueble,tipo_vivienda,distrito,piscina,terraza,jardin,parrilla,cuarto_servicio,banio_servicio,sistema_seguridad,colegios_cercanos,centros_comerciales_cercanos,parques_cercanos
5.010635294,150,1440000,9600,9.169518377,500,0.052083333,3,4,1,0,1,A Remodelar,Casa en condominio,Cieneguilla,0,1,1,1,1,1,0,0,0,0
5.051457289,156.25,160000,1024,6.931471806,180,0.17578125,4,2,2,5,1,NoEspecifica,Casa en condominio,Cieneguilla,1,1,1,1,0,0,0,0,0,0
5.082228947,161.1328125,165000,1024,6.931471806,275,0.268554688,5,5,2,3,4,NoEspecifica,Casa en condominio,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.119925088,167.3228346,425000,2540,7.83991936,80,0.031496063,3,2,1,4,9,Muy bueno,Casa,Pachacamac,0,0,1,0,0,0,0,0,0,1
5.127359568,168.5714286,1180000,7000,8.853665428,500,0.071428571,5,5,2,5,3,NoEspecifica,Casa,Cieneguilla,1,0,1,1,1,1,0,0,0,0
5.14867557,172.2032681,959000,5569,8.624970784,628,0.112767104,3,4,1,5,7,Muy bueno,Casa,Pachacamac,1,0,1,1,1,1,0,0,0,0
5.192956851,180,1098000,6100,8.71604405,580,0.095081967,4,4,1,5,1,NoEspecifica,Casa,Pachacamac,1,1,1,1,1,1,0,0,0,0
5.248892483,190.3553299,300000,1576,7.36264527,201,0.127538071,5,5,1,4,5,Bueno,Casa en condominio,Pucusana,0,0,1,1,1,1,1,0,0,0
5.332869748,207.03125,530000,2560,7.847762537,351,0.137109375,3,4,2,5,1,Excelente,Casa,Pachacamac,0,0,0,1,1,1,1,0,1,1
5.332869748,207.03125,530000,2560,7.847762537,351,0.137109375,3,5,2,5,3,NoEspecifica,Casa,Pachacamac,0,0,0,0,0,0,0,0,0,0
5.33753808,208,260000,1250,7.13089883,100,0.08,2,2,1,5,5,NoEspecifica,Casa,Cieneguilla,0,0,0,0,0,0,0,1,1,1
5.35050312,210.7142857,590000,2800,7.937374696,550,0.196428571,5,5,2,5,8,Muy bueno,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.382475675,217.5602176,280000,1287,7.160069208,130,0.101010101,4,3,2,1,3,A Remodelar,Casa,Lurigancho,0,0,0,0,1,1,0,1,0,0
5.449768989,232.7044025,370000,1590,7.371489295,220,0.13836478,5,4,2,5,1,Muy bueno,Casa en condominio,Pucusana,1,0,1,1,1,1,1,0,0,1
5.452508208,233.3427045,830000,3557,8.176672772,600,0.168681473,5,5,1,5,2,NoEspecifica,Casa,Cieneguilla,0,1,0,0,0,0,0,0,0,0
5.476437236,238.9937107,760000,3180,8.064636476,600,0.188679245,4,4,2,0,1,NoEspecifica,Casa en condominio,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.478459482,239.4775036,330000,1378,7.228388452,370,0.26850508,4,4,1,5,5,NoEspecifica,Casa en condominio,Pucusana,1,1,1,1,1,1,0,0,0,0
5.489291635,242.0856611,520000,2148,7.672292456,393,0.182960894,5,5,3,3,2,Remodelado,Casa,Chaclacayo,0,1,0,0,1,1,0,0,0,0
5.517536046,249.0207051,890000,3574,8.181440696,450,0.125909345,3,3,1,5,4,Remodelado,Casa,Cieneguilla,1,1,1,0,1,1,0,0,0,0
5.517536046,249.0207051,890000,3574,8.181440696,450,0.125909345,3,5,1,5,2,Remodelado,Casa,Cieneguilla,1,1,1,0,1,1,0,0,0,0
5.543439825,255.5555556,690000,2700,7.901007052,450,0.166666667,5,5,2,4,5,NoEspecifica,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.558284506,259.377494,650000,2506,7.826443135,250,0.099760575,5,5,1,5,3,NoEspecifica,Casa,Cieneguilla,1,1,1,1,0,0,0,0,0,0
5.560681631,260,1300000,5000,8.517193191,800,0.16,5,5,2,2,3,NoEspecifica,Casa,Lurin,1,1,1,1,1,1,0,0,0,0
5.597422459,269.7302697,1350000,5005,8.518192692,300,0.05994006,5,5,1,4,3,Muy bueno,Casa,Lurin,0,0,1,1,1,0,0,0,0,0
5.598692266,270.0729927,370000,1370,7.222566019,370,0.270072993,4,4,2,4,5,Muy bueno,Casa en condominio,Pucusana,1,1,1,1,1,1,0,0,0,0
5.599422459,270.2702703,130000,481,6.17586727,125,0.25987526,2,1,1,4,1,Excelente,Casa,Cieneguilla,0,1,1,0,0,0,0,0,0,0
5.626821434,277.7777778,150000,540,6.29156914,360,0.666666667,5,5,3,2,3,Bueno,Casa,Carabayllo,0,0,0,0,1,1,0,0,1,0
5.632392479,279.3296089,1450000,5191,8.554681636,700,0.134848777,5,5,2,0,3,NoEspecifica,Casa,Cieneguilla,1,1,0,0,1,1,0,0,0,0
5.639243954,281.25,45000,160,5.075173815,160,1,4,2,1,0,2,Remodelado,Casa,Ancon,0,0,0,0,0,0,0,1,0,1
5.649979769,284.2857143,199000,700,6.551080335,400,0.571428571,5,5,2,5,3,Bueno,Casa,Cieneguilla,0,0,0,0,0,1,0,0,0,0
5.703782475,300,60000,200,5.298317367,200,1,5,4,2,1,3,Bueno,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
5.718171212,304.3478261,1400000,4600,8.433811582,600,0.130434783,4,5,1,4,8,Muy bueno,Casa,Chaclacayo,1,1,1,1,1,1,0,0,0,0
5.725443971,306.5693431,840000,2740,7.915713199,500,0.182481752,5,4,2,5,3,Muy bueno,Casa,Cieneguilla,1,1,1,0,1,1,0,0,0,0
5.731181449,308.3333333,1850000,6000,8.699514748,500,0.083333333,4,4,2,5,1,Bueno,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.73873935,310.6725146,850000,2736,7.914252279,288,0.105263158,5,5,1,2,7,Muy bueno,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.74907875,313.9013453,350000,1115,7.016609684,350,0.313901345,5,3,2,5,2,Bueno,Casa,Chaclacayo,0,1,1,1,1,1,0,0,0,0
5.762622975,318.1818182,49000,154,5.036952602,154,1,3,5,2,0,3,A Remodelar,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
5.783825182,325,130000,400,5.991464547,400,1,5,5,2,3,1,Excelente,Casa,Carabayllo,0,0,0,0,0,1,0,1,1,1
5.793578474,328.1853282,85000,259,5.556828062,259,1,5,3,3,0,3,NoEspecifica,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
5.798232265,329.7161937,395000,1198,7.088408779,200,0.166944908,3,5,3,3,8,Bueno,Casa,Cieneguilla,0,0,1,0,1,0,0,0,0,0
5.805565169,332.1428571,930000,2800,7.937374696,380,0.135714286,3,2,1,5,2,Muy bueno,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.80914299,333.3333333,90000,270,5.598421959,270,1,5,2,3,0,3,NoEspecifica,Casa,Ventanilla,0,0,0,0,0,1,0,1,1,1
5.831615846,340.9090909,75000,220,5.393627546,220,1,3,2,2,1,2,Bueno,Casa,Carabayllo,0,1,0,0,1,0,0,1,1,1
5.857933154,350,210000,600,6.396929655,600,1,5,5,3,1,1,NoEspecifica,Casa,Ventanilla,0,0,0,0,0,0,0,1,1,1
5.857933154,350,399000,1140,7.038783541,300,0.263157895,4,5,1,5,1,Muy bueno,Casa en condominio,Lurin,1,0,1,1,1,1,0,0,0,0
5.866301404,352.9411765,120000,340,5.828945618,170,0.5,2,2,2,0,2,A Remodelar,Casa,Cieneguilla,0,0,0,0,0,0,0,0,0,0
5.870946758,354.5845272,990000,2792,7.934513464,456,0.163323782,3,3,1,0,8,NoEspecifica,Casa,Pachacamac,1,1,1,0,1,1,0,0,0,0
5.880770909,358.0851866,950000,2653,7.883446354,360,0.135695439,4,5,1,4,1,NoEspecifica,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
5.887161673,360.3809524,189200,525,6.263398263,337,0.641904762,5,5,3,2,2,Muy bueno,Casa,Comas,0,0,0,0,1,1,0,1,0,1
5.893700378,362.745098,185000,510,6.234410726,510,1,3,2,1,0,3,Bueno,Casa,Callao,0,0,0,0,0,0,0,1,1,1
5.905437261,367.0276775,915000,2493,7.821242084,377,0.151223426,5,4,2,2,6,Bueno,Casa,Chaclacayo,0,1,1,0,1,1,0,0,0,0
5.909490964,368.5185185,199000,540,6.29156914,425,0.787037037,5,5,4,0,1,Remodelado,Casa,Comas,0,0,1,0,1,1,0,1,1,1
5.92308725,373.5632184,325000,870,6.768493212,350,0.402298851,5,5,2,5,3,Excelente,Casa,Chaclacayo,0,0,1,0,1,1,0,1,1,1
5.926926026,375,60000,160,5.075173815,140,0.875,3,3,1,1,4,Muy bueno,Casa,Ancon,0,0,0,0,0,0,0,1,1,1
5.929033508,375.7911392,475000,1264,7.142036575,324,0.256329114,4,4,2,5,1,Remodelado,Casa,Pachacamac,1,0,1,1,1,1,1,1,1,1
5.934894196,378,189000,500,6.214608098,200,0.4,5,5,3,1,2,Excelente,Casa en condominio,Chaclacayo,1,0,1,1,1,1,1,0,0,1
5.940171253,380,380000,1000,6.907755279,500,0.5,5,5,2,3,2,Bueno,Casa,Cieneguilla,1,0,1,1,1,1,1,0,0,1
5.944062308,381.4814815,103000,270,5.598421959,180,0.666666667,5,2,3,2,2,Remodelado,Casa,Carabayllo,0,0,1,0,1,1,0,1,1,1
5.958335223,386.9653768,190000,491,6.196444128,491,1,5,4,2,2,3,Excelente,Casa,Carabayllo,0,1,0,0,1,1,0,1,1,1
5.961611584,388.2352941,330000,850,6.745236349,300,0.352941176,4,5,1,2,3,Excelente,Casa,Lurigancho,1,0,1,1,1,1,1,1,0,1
5.96356471,388.9943074,410000,1054,6.960347729,450,0.426944972,4,4,2,5,3,Bueno,Casa,Cieneguilla,0,1,1,0,1,1,0,1,1,1
5.97126184,392,490000,1250,7.13089883,350,0.28,4,3,2,5,3,Excelente,Casa,Chaclacayo,0,0,0,1,1,1,1,0,0,1
5.975034604,393.481717,990000,2516,7.830425618,406,0.16136725,4,4,2,5,3,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
5.975128128,393.5185185,170000,432,6.068425588,277,0.641203704,5,5,3,2,4,Bueno,Casa,Ancon,0,0,1,0,1,1,0,0,0,0
5.984745597,397.3214286,89000,224,5.411646052,104,0.464285714,5,5,1,0,1,Muy bueno,Casa,Lurigancho,0,0,1,0,1,1,1,0,0,1
5.999160754,403.0903594,1200000,2977,7.998671361,505,0.16963386,5,4,2,5,6,Remodelado,Casa,Chaclacayo,1,1,1,0,1,1,0,0,0,0
6.018493219,410.9589041,450000,1095,6.998509642,330,0.301369863,5,4,2,2,1,Bueno,Casa en condominio,Lurin,0,1,1,0,1,1,0,0,0,0
6.022236206,412.5,132000,320,5.768320996,320,1,5,3,5,1,9,Bueno,Casa,Ate,0,1,0,0,1,0,0,0,0,0
6.051704627,424.8366013,65000,153,5.030437921,153,1,3,2,3,0,3,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,0,1,0
6.060457419,428.5714286,150000,350,5.857933154,350,1,5,5,3,1,9,Remodelado,Casa,Carabayllo,0,0,0,0,0,0,0,1,0,1
6.063785209,430,430000,1000,6.907755279,311,0.311,5,3,3,1,2,NoEspecifica,Casa,Lurigancho,0,0,0,0,0,0,0,1,1,1
6.071507255,433.3333333,78000,180,5.192956851,220,1.222222222,5,5,2,1,3,NoEspecifica,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.071826146,433.4715417,1150000,2653,7.883446354,360,0.135695439,5,4,2,5,3,Remodelado,Casa,Cieneguilla,1,1,1,0,0,0,0,0,0,0
6.072957581,433.9622642,1150000,2650,7.882314919,300,0.113207547,5,5,2,0,1,Muy bueno,Casa,Chaclacayo,1,1,1,1,0,0,0,0,0,0
6.072957581,433.9622642,1150000,2650,7.882314919,300,0.113207547,5,5,2,0,1,Muy bueno,Casa,Chaclacayo,0,1,1,1,0,0,0,0,0,0
6.082874298,438.2871537,174000,397,5.983936281,170,0.428211587,3,3,2,3,8,Excelente,Casa en condominio,Lurigancho,0,0,1,0,0,0,0,0,0,1
6.097380773,444.6914953,1600000,3598,8.188133415,554,0.15397443,3,5,1,5,1,Excelente,Casa en condominio,Cieneguilla,1,0,1,1,1,1,1,0,0,1
6.097380773,444.6914953,1600000,3598,8.188133415,554,0.15397443,4,5,1,5,1,Muy bueno,Casa en condominio,Cieneguilla,1,1,1,1,1,1,0,0,0,0
6.098074282,445,89000,200,5.298317367,60,0.3,2,5,2,1,1,Regular,Casa,Carabayllo,0,0,0,0,0,0,0,1,1,1
6.098074282,445,89000,200,5.298317367,60,0.3,2,5,2,1,1,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.110248083,450.4504505,450000,999,6.906754779,450,0.45045045,3,3,1,4,1,Muy bueno,Casa,Chaclacayo,1,1,1,0,1,1,0,0,0,0
6.111798605,451.1494253,157000,348,5.85220248,348,1,5,5,2,1,3,Muy bueno,Casa,Carabayllo,0,0,0,0,1,1,0,1,0,1
6.112329249,451.3888889,65000,144,4.9698133,128,0.888888889,2,5,1,0,3,Excelente,Casa,Comas,0,0,0,0,0,0,0,0,1,0
6.12395373,456.6666667,685000,1500,7.313220387,280,0.186666667,5,5,1,5,1,Excelente,Casa,Cieneguilla,0,0,0,1,1,1,1,0,1,0
6.132930067,460.7843137,470000,1020,6.927557906,320,0.31372549,4,5,2,2,4,Excelente,Casa,Lurin,1,0,1,0,1,1,0,0,0,0
6.140500126,464.2857143,65000,140,4.941642423,60,0.428571429,3,1,2,0,3,NoEspecifica,Casa,Ancon,0,0,0,0,0,0,0,0,0,0
6.141357637,464.6840149,125000,269,5.59471138,269,1,4,4,3,1,3,NoEspecifica,Casa,Lurigancho,0,0,0,0,0,0,0,0,0,0
6.146399848,467.032967,85000,182,5.204006687,180,0.989010989,5,4,2,1,5,NoEspecifica,Casa,Ventanilla,0,0,0,0,0,0,0,0,0,0
6.149860569,468.6520376,299000,638,6.458338283,350,0.548589342,5,3,2,4,4,Bueno,Casa,Chaclacayo,0,1,1,0,1,1,0,0,0,0
6.149860569,468.6520376,299000,638,6.458338283,350,0.548589342,3,2,2,2,6,Bueno,Casa,Chaclacayo,0,1,1,0,1,1,0,0,0,0
6.166790224,476.6536965,245000,514,6.242223265,300,0.583657588,5,4,1,5,1,Muy bueno,Casa,Cieneguilla,0,0,1,0,1,1,1,0,0,0
6.169145724,477.7777778,86000,180,5.192956851,150,0.833333333,3,2,1,3,4,Muy bueno,Casa,Carabayllo,0,0,1,0,0,1,0,1,1,1
6.172462477,479.3650794,755000,1575,7.362010551,500,0.317460317,5,5,2,5,1,Bueno,Casa,Chorrillos,1,0,0,1,1,1,1,1,1,1
6.173786104,480,480000,1000,6.907755279,405,0.405,5,5,3,5,3,Excelente,Casa,Lurigancho,0,0,1,1,1,1,1,1,1,1
6.174472053,480.3293687,525000,1093,6.996681488,410,0.375114364,4,5,2,3,7,NoEspecifica,Casa,Lurin,0,1,1,1,1,1,0,0,0,0
6.175387385,480.7692308,525000,1092,6.995766156,370,0.338827839,4,4,1,3,7,NoEspecifica,Casa,Lurin,0,1,1,1,1,1,0,0,0,0
6.184442684,485.1425106,800000,1649,7.407924323,547,0.331716192,5,5,2,5,1,Muy bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.194218143,489.9082569,267000,545,6.300785795,545,1,5,4,3,5,1,Muy bueno,Casa,Cieneguilla,0,0,1,1,1,1,1,0,0,0
6.204557763,495,495000,1000,6.907755279,500,0.5,4,5,1,0,3,Excelente,Casa en condominio,Lurin,1,0,0,1,1,1,1,1,0,1
6.208298929,496.8553459,79000,159,5.068904202,159,1,5,3,1,0,3,Bueno,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.208298929,496.8553459,79000,159,5.068904202,159,1,5,2,3,0,3,NoEspecifica,Casa,Ancon,0,0,0,0,0,0,0,0,0,0
6.212104968,498.75,399000,800,6.684611728,300,0.375,4,3,2,5,4,NoEspecifica,Casa,Chaclacayo,0,1,1,0,1,1,0,0,0,0
6.212618048,499.0059642,251000,503,6.22059017,300,0.596421471,5,3,1,4,1,Muy bueno,Casa,Cieneguilla,0,0,0,1,1,1,1,0,0,0
6.214608098,500,100000,200,5.298317367,200,1,5,4,3,3,1,Muy bueno,Casa en condominio,Chaclacayo,0,0,1,0,1,1,0,0,1,1
6.214608098,500,110000,220,5.393627546,220,1,5,3,2,0,2,Excelente,Casa,Carabayllo,0,0,1,0,0,1,1,1,0,1
6.214608098,500,160000,320,5.768320996,320,1,5,4,3,3,4,NoEspecifica,Casa,Ventanilla,0,0,0,0,1,1,1,0,0,0
6.214608098,500,160000,320,5.768320996,320,1,4,3,2,1,1,Muy bueno,Casa,Ate,0,1,0,0,1,1,0,1,1,1
6.214608098,500,285000,570,6.345636361,370,0.649122807,5,3,3,2,3,Excelente,Casa,Bellavista,0,0,0,0,1,1,1,1,1,1
6.214608098,500,650000,1300,7.170119543,500,0.384615385,3,5,1,5,3,NoEspecifica,Casa en condominio,Lurin,0,0,1,1,1,1,0,0,0,0
6.2311374,508.3333333,122000,240,5.480638923,240,1,5,4,3,1,8,Excelente,Casa,Comas,0,0,0,0,1,0,0,1,1,1
6.232168796,508.8578967,1350000,2653,7.883446354,360,0.135695439,5,4,2,0,1,Muy bueno,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
6.232957237,509.2592593,220000,432,6.068425588,200,0.462962963,3,2,1,4,3,A Remodelar,Casa,Ate,0,0,0,0,0,0,0,1,1,0
6.234446441,510.0182149,560000,1098,7.001245622,280,0.255009107,3,4,2,2,6,NoEspecifica,Casa,Lurin,0,1,1,0,1,1,0,0,0,0
6.236587005,511.1111111,115000,225,5.416100402,150,0.666666667,4,2,2,1,1,A Remodelar,Casa,Carabayllo,0,0,0,0,1,1,0,1,0,0
6.25164937,518.8679245,165000,318,5.762051383,158,0.496855346,5,5,2,2,3,Muy bueno,Casa,Comas,0,0,0,0,1,1,0,1,1,1
6.25809321,522.2222222,470000,900,6.802394763,620,0.688888889,5,4,2,4,2,Bueno,Casa,Chorrillos,1,1,1,0,0,0,0,0,0,0
6.25809321,522.2222222,470000,900,6.802394763,620,0.688888889,5,5,2,0,2,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.269590233,528.2608696,243000,460,6.131226489,300,0.652173913,4,2,1,4,1,Muy bueno,Casa,Cieneguilla,0,0,1,0,0,1,1,0,0,0
6.274327333,530.7692308,69000,130,4.86753445,130,1,3,2,2,0,3,Bueno,Casa,Carabayllo,0,0,0,0,0,0,1,1,1,1
6.27523272,531.25,68000,128,4.852030264,43,0.3359375,2,1,1,1,5,Excelente,Casa en condominio,Carabayllo,1,1,1,0,0,0,1,1,1,1
6.27914662,533.3333333,480000,900,6.802394763,420,0.466666667,5,5,2,5,2,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.284494226,536.1930295,200000,373,5.92157842,303,0.81233244,5,5,3,1,2,Muy bueno,Casa,Comas,0,1,0,0,0,0,0,1,1,1
6.285030563,536.4806867,125000,233,5.451038454,233,1,5,4,2,1,1,Excelente,Casa,Carabayllo,0,0,0,0,0,1,0,1,0,1
6.285141565,536.5402405,580000,1081,6.985641818,324,0.299722479,4,4,1,3,3,Excelente,Casa,Cieneguilla,0,0,0,0,1,1,0,0,0,0
6.288573631,538.3848455,540000,1003,6.910750788,401,0.399800598,4,5,1,3,4,Excelente,Casa en condominio,Lurin,0,0,0,0,0,0,1,0,0,0
6.290594005,539.4736842,41000,76,4.33073334,55,0.723684211,3,1,1,1,3,Muy bueno,Casa en condominio,Carabayllo,1,0,1,1,0,0,1,1,1,0
6.293342139,540.9582689,700000,1294,7.165493475,432,0.333848532,5,5,2,2,1,Bueno,Casa,Chorrillos,1,0,0,1,1,1,0,0,0,0
6.297989707,543.4782609,75000,138,4.927253685,100,0.724637681,3,3,3,1,5,Excelente,Casa,Carabayllo,1,0,1,0,0,0,1,0,0,0
6.299765907,544.4444444,49000,90,4.49980967,174,1.933333333,5,2,2,0,1,Regular,Casa,Ventanilla,0,1,0,0,0,0,0,1,0,1
6.299967947,544.5544554,550000,1010,6.91770561,580,0.574257426,4,5,2,4,4,NoEspecifica,Casa en condominio,Lurin,1,1,1,1,1,1,0,0,0,0
6.302576871,545.9770115,95000,174,5.159055299,200,1.149425287,3,2,1,1,9,Bueno,Casa,Ancon,0,0,0,0,0,0,0,0,0,0
6.305926257,547.8087649,550000,1004,6.9117473,324,0.322709163,3,4,1,3,4,NoEspecifica,Casa en condominio,Lurin,1,0,1,1,1,1,1,0,0,0
6.30973311,549.898167,270000,491,6.196444128,491,1,4,2,1,1,3,Excelente,Casa,Lurigancho,0,0,0,1,1,1,0,1,1,1
6.309918278,550,550000,1000,6.907755279,399,0.399,3,3,2,3,1,Muy bueno,Casa,Lurin,1,1,1,1,1,1,0,0,0,0
6.319968614,555.5555556,50000,90,4.49980967,85,0.944444444,2,1,1,0,1,Excelente,Casa,Independencia,0,0,0,0,0,0,0,0,0,1
6.319968614,555.5555556,150000,270,5.598421959,200,0.740740741,4,3,3,0,3,Muy bueno,Casa,Comas,0,0,0,0,0,0,0,1,1,1
6.32380739,557.6923077,58000,104,4.644390899,55,0.528846154,2,1,3,2,3,NoEspecifica,Casa,Carabayllo,1,0,0,0,0,0,1,1,1,1
6.330120986,561.2244898,55000,98,4.584967479,98,1,3,2,1,1,6,Excelente,Casa en condominio,Carabayllo,0,0,0,0,0,0,1,1,1,1
6.332391134,562.5,450000,800,6.684611728,200,0.25,3,2,2,3,1,Muy bueno,Casa,Chaclacayo,1,1,1,0,1,1,0,0,0,0
6.341494948,567.6442763,600000,1057,6.963189986,242,0.228949858,3,2,1,1,4,A Remodelar,Casa,Chorrillos,0,1,1,0,1,1,0,0,0,0
6.34381983,568.9655172,495000,870,6.768493212,870,1,4,5,2,3,3,Excelente,Casa,Chaclacayo,1,0,0,1,1,1,0,0,0,1
6.348139491,571.4285714,160000,280,5.634789603,280,1,4,3,2,0,1,Bueno,Casa,Comas,0,0,0,0,1,1,0,1,1,1
6.348139491,571.4285714,600000,1050,6.956545443,350,0.333333333,3,3,2,5,1,Remodelado,Casa,Chaclacayo,1,1,1,1,1,1,0,0,0,0
6.352758437,574.0740741,31000,54,3.988984047,54,1,2,1,3,0,3,NoEspecifica,Casa,Carabayllo,0,0,0,0,0,0,0,1,1,1
6.357009886,576.5199161,275000,477,6.167516491,361,0.756813417,5,5,4,0,3,Excelente,Casa,Chaclacayo,1,0,1,0,1,1,0,0,0,0
6.357708942,576.9230769,75000,130,4.86753445,130,1,5,4,4,0,2,Excelente,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.35831352,577.2719776,3500000,6063,8.709960006,786,0.129638793,5,5,2,5,9,NoEspecifica,Casa,Cieneguilla,1,1,1,1,1,1,0,0,0,0
6.377127028,588.2352941,170000,289,5.666426688,289,1,5,5,3,2,1,A Remodelar,Casa,Comas,0,0,0,0,0,0,0,1,1,1
6.378237522,588.8888889,53000,90,4.49980967,105,1.166666667,2,2,2,0,3,NoEspecifica,Casa,Callao,0,0,0,0,0,0,0,0,0,0
6.383684428,592.1052632,45000,76,4.33073334,76,1,2,5,3,0,3,NoEspecifica,Casa en condominio,Carabayllo,0,0,0,0,0,0,0,0,0,0
6.386458355,593.75,95000,160,5.075173815,300,1.875,5,3,2,1,3,Bueno,Casa,Ventanilla,0,1,0,0,0,0,0,1,1,1
6.388961486,595.2380952,125000,210,5.347107531,210,1,5,4,3,1,3,Muy bueno,Casa,Callao,0,0,0,0,1,1,0,1,1,1
6.396929655,600,120000,200,5.298317367,180,0.9,4,4,2,1,3,Muy bueno,Casa,Carabayllo,0,0,0,0,0,0,0,1,1,1
6.396929655,600,120000,200,5.298317367,200,1,2,2,2,0,3,NoEspecifica,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.396929655,600,180000,300,5.703782475,300,1,3,5,3,1,3,NoEspecifica,Casa,Comas,0,0,0,0,0,0,0,0,0,0
6.396929655,600,300000,500,6.214608098,200,0.4,4,3,1,1,4,Muy bueno,Casa,Chaclacayo,0,0,0,0,1,1,0,1,1,1
6.400325244,602.0408163,295000,490,6.194405391,200,0.408163265,4,3,2,2,3,Bueno,Casa,Lurigancho,0,1,1,0,1,1,0,1,1,1
6.410443374,608.1632653,149000,245,5.501258211,245,1,4,2,2,4,9,Remodelado,Casa,Carabayllo,0,0,0,0,1,1,0,0,0,0
6.413059037,609.7560976,100000,164,5.099866428,120,0.731707317,1,2,2,0,1,NoEspecifica,Casa,Ate,0,0,0,0,0,0,0,1,0,1
6.417132363,612.244898,300000,490,6.194405391,200,0.408163265,4,2,2,4,4,Muy bueno,Casa,Lurigancho,0,1,1,0,1,1,0,0,0,0
6.42315285,615.942029,170000,276,5.620400866,120,0.434782609,4,3,1,5,2,Excelente,Casa,Ventanilla,0,0,0,0,0,0,1,1,1,0
6.430619679,620.5583756,489000,788,6.66949809,511,0.648477157,5,5,3,5,1,Remodelado,Casa,Barranco,0,1,1,1,1,1,0,0,0,0
6.433297299,622.2222222,56000,90,4.49980967,90,1,3,2,1,0,3,Bueno,Casa,Ventanilla,0,1,0,0,0,0,0,1,1,1
6.434871187,623.2023011,650000,1043,6.949856455,350,0.33557047,3,5,2,4,7,NoEspecifica,Casa,Lurin,1,1,0,1,0,0,0,0,0,0
6.437651645,624.9375,999900,1600,7.377758908,1600,1,5,5,5,4,6,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.43774165,624.99375,999990,1600,7.377758908,1600,1,5,5,5,4,3,Excelente,Casa,Chorrillos,0,0,0,1,1,1,1,0,0,1
6.43775165,625,75000,120,4.787491743,230,1.916666667,5,3,3,0,7,Muy bueno,Casa,Bellavista,0,0,1,0,0,0,0,1,1,1
6.43775165,625,100000,160,5.075173815,160,1,5,2,1,1,4,Muy bueno,Casa,Comas,0,0,0,0,1,1,1,1,1,1
6.43775165,625,250000,400,5.991464547,237,0.5925,2,3,1,2,3,Excelente,Casa,Chaclacayo,0,0,0,0,1,1,0,1,1,1
6.43775165,625,350000,560,6.327936784,150,0.267857143,3,2,1,4,2,A Remodelar,Casa,Chorrillos,0,0,0,0,0,0,0,1,1,0
6.45072608,633.161852,3200000,5054,8.527935288,1223,0.241986545,5,5,1,5,1,NoEspecifica,Casa,Lurin,0,1,1,0,0,0,0,0,0,0
6.456255121,636.672326,750000,1178,7.071573364,429,0.36417657,4,4,2,2,3,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.456255121,636.672326,750000,1178,7.071573364,429,0.36417657,3,4,2,2,3,Bueno,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.456353076,636.7346939,780000,1225,7.110696123,600,0.489795918,5,5,2,5,3,Excelente,Casa,Lurin,1,1,1,0,1,1,0,0,0,0
6.457954357,637.755102,750000,1176,7.069874128,250,0.212585034,4,4,2,5,2,NoEspecifica,Casa,Chorrillos,1,1,1,0,1,1,0,0,0,0
6.461849201,640.2439024,105000,164,5.099866428,269,1.640243902,5,4,2,0,2,Muy bueno,Casa,Comas,0,0,0,0,0,0,0,1,1,1
6.462444262,640.625,205000,320,5.768320996,280,0.875,5,4,3,1,3,NoEspecifica,Casa,Chorrillos,0,0,0,0,0,0,0,0,0,0
6.465922527,642.8571429,180000,280,5.634789603,375,1.339285714,5,5,3,2,1,Muy bueno,Casa,Ancon,0,1,1,0,0,0,0,0,0,0
6.469898675,645.4183267,162000,251,5.525452939,251,1,5,5,3,1,1,Muy bueno,Casa,Carabayllo,0,0,0,0,1,0,0,0,0,1
